Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2021-04-15,130.88180541992188,131.36835488244947,130.04493975044198,130.22010527807376,89347100
2021-04-16,130.55096435546875,131.04723949609195,129.69463249088383,130.6871976204425,84922400
2021-04-19,131.21266174316406,131.82571884662076,129.75301328602865,129.91843832937323,94264200
2021-04-20,129.52920532226562,131.88410306298763,128.26417368348118,131.38782793049364,94812300
2021-04-21,129.9087371826172,130.15201197134868,127.76792201144299,128.79940473993418,68847100
2021-04-22,128.39068603515625,130.54122653689166,127.8749447465964,129.46108603950333,84566500
2021-04-23,130.70664978027344,131.4851170121257,128.60475261832673,128.60475261832673,78657500
2021-04-26,131.09588623046875,131.42673629598994,129.96708793224363,131.20292770440926,66905100
2021-04-27,130.77474975585938,131.76731470925472,130.50228327427,131.37806627247733,66015800
2021-04-28,129.98658752441406,131.38785269000346,129.5000379446019,130.69694575341165,107760100
2021-04-29,129.88925170898438,133.38268843991688,128.886960916459,132.79882309453924,151101000
2021-04-30,127.92359924316406,129.96709820494203,127.54409123252586,128.23498319758693,109839500
2021-05-03,128.97451782226562,130.4633727552625,128.283625938946,128.48796838679135,75135100
2021-05-04,124.41070556640625,127.95279275381809,123.29164023246338,127.66086008438737,137564700
2021-05-05,124.65399169921875,126.94076551104096,124.5274840738415,125.72439172337612,84000900
2021-05-06,126.24987030029297,126.25959594495404,123.71007387822482,124.44963120105919,78128300
2021-05-07,126.92243957519531,127.9459170756659,126.21086004578889,127.54628013792039,78973300
2021-05-10,123.64727783203125,126.26935540308767,123.60828686336556,126.14264776926625,88071200
2021-05-11,122.73103332519531,123.08193721891007,119.67030506781474,120.38187733150679,126142800
2021-05-12,119.67029571533203,121.49308457084182,119.16342796467423,120.28439421406758,112172300
2021-05-13,121.81473541259766,122.96494285084451,121.12266251691543,121.43458279999426,105861300
2021-05-14,124.23212432861328,124.66101753625983,122.67252280548946,123.06242504546209,81918000
2021-05-17,123.08191680908203,123.72525662054227,122.0096912267483,123.61803331863223,74244600
2021-05-18,121.6977767944336,123.78374532662899,121.62954445690447,123.36460169987382,63342900
2021-05-19,121.54182434082031,121.76601312715728,119.75802646818856,120.05045503106065,92612000
2021-05-20,124.09565734863281,124.49530918227134,121.94145662294912,122.06817912472063,76857100
2021-05-21,122.26312255859375,124.76823446881733,122.04867596571786,124.5927788416249,79295400
2021-05-24,123.8909683227539,124.70976380781524,122.76025995557121,122.82849229292907,63092900
2021-05-25,123.6960220336914,125.08017543327662,123.1306641265909,124.59279202902988,72009500
2021-05-26,123.64727783203125,124.17364475386753,123.22813421483384,123.75450113667013,56575900
2021-05-27,122.11693572998047,124.41735116472775,121.92198829453461,123.2476516785167,94625600
2021-05-28,121.46382904052734,122.6237861257757,121.40534630909178,122.3995899273286,71311100
2021-06-01,121.14216613769531,122.18515038351808,120.8107540580726,121.9219706400981,67637100
2021-06-02,121.9024658203125,122.07792145343016,120.9179717914318,121.14216055572481,59278900
2021-06-03,120.42085266113281,121.6977752920281,120.02120080570538,121.53206925104124,76229200
2021-06-04,122.71153259277344,122.97471980574441,120.72303755703825,120.93748419375007,75169300
2021-06-07,122.72126007080078,123.13065406520676,121.67827588309044,122.98443979955707,71057600
2021-06-08,123.5400390625,125.21662075817993,123.02342180669262,123.40357440763638,74403800
2021-06-09,123.92021942138672,124.52456834027448,123.32562010482052,123.99820136642403,56877900
2021-06-10,122.92596435546875,124.95345011953233,122.76025831506651,123.81298472926724,71186400
2021-06-11,124.1346435546875,124.22237508614661,122.91620377217826,123.33534735483208,53522400
2021-06-14,127.18562316894531,127.24410590291394,123.8617230721818,124.59278699385679,96906500
2021-06-15,126.36680603027344,127.30257417876281,126.12311811252965,126.659234506272,62746300
2021-06-16,126.86393737792969,127.58525904482703,125.21661937439929,127.0783839579929,91815000
2021-06-17,128.46255493164062,129.20337594415264,126.37658632134162,126.52280804022224,96721700
2021-06-18,127.16612243652344,128.1895998960208,126.95167585727805,127.40981037898122,108953300
2021-06-21,128.9596710205078,129.066894317528,125.94769141357571,127.01016734634604,79663300
2021-06-22,130.5972442626953,130.6947253937975,128.29682937988724,128.79396232556323,74783600
2021-06-23,130.3243408203125,130.92869718078555,129.86620618552573,130.3925806003398,60214200
2021-06-24,130.04165649414062,131.240597184488,129.5737648661965,131.05539194095186,68711000
2021-06-25,129.74920654296875,130.50951172104854,129.45677804212312,130.09037560621056,70783700
2021-06-28,131.37705993652344,131.83519451956099,129.98317185834844,130.04165459260284,62111300
2021-06-29,132.88790893554688,133.043872786454,130.95790461954863,131.39653993588485,64556100
2021-06-30,133.50201416015625,133.94064949902392,132.43952338561445,132.73195190270366,63261400
2021-07-01,133.80419921875,133.86268195374564,132.3323143115352,133.15111722207564,52485800
2021-07-02,136.42626953125,136.46525305919846,134.27206149217562,134.41826831389758,78852600
2021-07-06,138.43426513671875,139.53572463895688,136.53350195950557,136.53350195950557,108181800
2021-07-07,140.91989135742188,141.23180423568894,139.0581116318865,139.91588320227135,104911600
2021-07-08,139.62342834472656,140.42271694428075,137.1183095251409,138.00533707496902,105575500
2021-07-09,141.4462127685547,141.97257211610253,139.0483171610971,139.14579827567587,99890800
2021-07-12,140.85165405273438,142.62570970674338,140.364278087154,142.51848639937432,76299700
2021-07-13,141.962890625,143.73694652851253,140.00364432229037,140.39353920017592,100827100
2021-07-14,145.38424682617188,145.79365573228569,143.95136027537654,144.36076918149035,127050800
2021-07-15,144.73114013671875,146.21276700697837,143.37623575739534,145.47196100861444,106820300
2021-07-16,142.6939239501953,145.97883295333372,142.19680585690423,144.71166743629377,93251400
2021-07-19,138.85342407226562,140.43253247911716,138.09311867670348,140.12060468938105,121434600
2021-07-20,142.46002197265625,143.38604842178373,139.3505750817449,139.8379511608488,96350000
2021-07-21,141.7289276123047,142.4405072449087,140.97837931958148,141.85565012536404,74993500
2021-07-22,143.09359741210938,144.4582442706814,142.12858757198936,142.2553100922622,77338200
2021-07-23,144.80914306640625,144.9651069434816,143.2105505102186,143.82464898024415,71447400
2021-07-26,145.2283172607422,146.04710543551434,143.9708787526298,144.5264945756414,72434100
2021-07-27,143.0643768310547,145.44277445035308,141.87517802140547,145.35503545320321,104818600
2021-07-28,141.31954956054688,143.2593115153304,138.94115215326465,141.1538434950934,118931200
2021-07-29,141.962890625,142.84991857675627,140.92965581242072,141.03687913486968,56699500
2021-07-30,142.17730712890625,142.63544169374407,140.47149137109437,140.73467853831747,70440600
2021-08-02,141.84591674804688,143.2398049839172,141.58272954059322,142.66470486730785,62880000
2021-08-03,143.6394805908203,144.30230492815897,141.51451312265684,142.1286117502495,64786600
2021-08-04,143.23977661132812,144.05856456840556,142.5866946784069,143.55170433223327,56368300
2021-08-05,143.34698486328125,144.1072900112852,142.47945643165977,143.26900294123843,46397700
2021-08-06,142.66366577148438,143.61059289976055,142.16580285802874,142.86867690985883,54126800
2021-08-09,142.61483764648438,143.210327688173,142.0584044347056,142.72222158501236,48908700
2021-08-10,142.136474609375,144.19628254623578,141.8436080272226,142.9564891227513,69023100
2021-08-11,142.39031982421875,143.22986295766566,142.0681679932176,142.57580253562702,48493500
2021-08-12,145.34825134277344,145.50444888855472,142.37080079552103,142.7124810649403,72282600
2021-08-13,145.55325317382812,145.88516176552068,144.74299521470792,145.42634081402107,59375000
2021-08-16,147.5252227783203,147.59356480078714,142.9858407795006,145.00659283395282,103296000
2021-08-17,146.6173553466797,148.07190241442922,145.54351565601462,146.65639729187643,92229700
2021-08-18,142.87843322753906,147.134719463398,142.67342208980006,146.23660593235846,86326000
2021-08-19,143.21035766601562,144.4794367790495,141.06269334170713,141.5800847276963,86960300
2021-08-20,144.6649169921875,144.96754045087513,143.28845394220284,143.93275769698107,60549600
2021-08-23,146.1487579345703,146.61733569322215,144.37204430196212,144.7820517027598,60131800
2021-08-24,146.06088256835938,147.27139120779157,145.60206158624175,145.89492826143862,48606400
2021-08-25,144.83087158203125,146.74425443123712,144.28419502392072,146.24637657624294,58991300
2021-08-26,144.03036499023438,145.57278230599707,144.00107981111,144.82110951404735,48597200
2021-08-27,145.06517028808594,145.2115961914639,143.33727014912955,143.97180225819312,55802400
2021-08-30,149.47763061523438,149.83883931473636,145.07491826892314,145.45564049048158,90956700
2021-08-31,148.2183380126953,149.16526528048843,147.69117494824357,149.02859613337498,86453100
2021-09-01,148.8821563720703,151.2934023311897,148.71620204197066,149.1945515081308,80313700
2021-09-02,149.9950408935547,151.03959539227287,148.7747752992504,150.20980882981786,71115500
2021-09-03,150.62957763671875,150.95172951907767,149.44835406806936,150.10241459437898,57808700
2021-09-07,152.96273803710938,153.5191714127496,150.7174463222015,151.2836513561049,82278300
2021-09-08,151.4203338623047,153.3044169914946,150.31720888036796,153.2458466200328,74420200
2021-09-09,150.40504455566406,152.39651120399355,150.28788894400816,151.79126431107525,57305700
2021-09-10,145.4263458251953,151.78148246152148,145.16276433644302,151.3129047338198,140893200
2021-09-13,145.99256896972656,147.818081410703,145.21159606216116,147.04688016056696,102404300
2021-09-14,144.5965576171875,147.4763957492906,143.4153491043727,146.7735217186003,109296300
2021-09-15,145.4849090576172,145.88515965134906,142.88818092204215,145.02608811276684,83281300
2021-09-16,145.25064086914062,145.42636685232276,143.71799510025087,144.90897545621797,68034100
2021-09-17,142.5855712890625,145.27992686740734,142.29270460935308,145.27992686740734,129868800
2021-09-20,139.53976440429688,141.39456149508126,137.90949193283979,140.3793074328847,123478900
2021-09-21,140.0181121826172,141.1602935933769,139.38358019514303,140.50621829477157,75834000
2021-09-22,142.38059997558594,142.94679012081193,140.28173414994058,141.01389352952881,76404300
2021-09-23,143.33726501464844,143.581318108749,142.1755699033987,143.16153904107028,64838200
2021-09-24,143.4250946044922,143.96201429353556,142.09744541695585,142.19507259526048,53477900
2021-09-27,141.91200256347656,142.48797924389808,140.39888514559524,142.00962976919416,74150700
2021-09-28,138.5343017578125,141.30674132874793,138.31953384357482,139.8424227657557,108972300
2021-09-29,139.4324188232422,141.013878143942,138.65144592439347,139.08098176355122,74602000
2021-09-30,138.13401794433594,140.94551367693097,137.91925008166186,140.2426397437822,89056700
2021-10-01,139.2566680908203,139.5202495626883,135.80088336468526,138.52450892126643,94639600
2021-10-04,135.8302001953125,138.82717957779718,134.98090012736012,138.3878720570302,98322000
2021-10-05,137.7533416748047,138.85646652806082,136.04496985928344,136.17188224652747,80861100
2021-10-06,138.6221466064453,138.76857249312508,135.07849119061893,136.15233067899587,83221100
2021-10-07,139.88145446777344,140.7893396562003,139.32502120039112,139.65692980871162,61732700
2021-10-08,139.50074768066406,140.75029837603776,139.16883903566588,140.60387247260306,58773200
2021-10-11,139.41287231445312,141.36529686032225,138.43666004151856,138.88572424122802,64452200
2021-10-12,138.14378356933594,139.84239816609858,137.68496264197734,139.82286975119803,73035900
2021-10-13,137.55809020996094,138.03642474342516,135.88876048394778,137.88024208325538,78762700
2021-10-14,140.34024047851562,140.45739605494873,138.14376334202237,138.72949653674615,69907100
2021-10-15,141.3945770263672,141.453147377337,140.09621296187518,140.35003767716657,67940300
2021-10-18,143.06393432617188,143.347029376178,139.75457479053856,140.03766984054468,85589200
2021-10-19,145.2213592529297,145.62160993395176,143.06393807186709,143.51298745891924,76378900
2021-10-20,145.70945739746094,146.18780683574556,144.59657585778285,145.16278083703227,58418800
2021-10-21,145.92420959472656,146.0804071368253,144.35250720492448,145.27014914498275,61421000
2021-10-22,145.1530303955078,146.60757740087539,145.1042167942401,146.12924283758312,58883400
2021-10-25,145.1041717529297,145.81680244360976,144.10843120026792,145.14321368433312,50720600
2021-10-26,145.7680206298828,147.25185252804923,145.4653823192533,145.77777738990952,60893400
2021-10-27,145.3092041015625,146.16826078037482,144.95776708428832,145.80706700277705,56094900
2021-10-28,148.94078063964844,149.52649932943203,146.15856845174878,146.2561956812913,100077900
2021-10-29,146.2366180419922,146.373287179863,142.92725865743117,143.7179883048137,124953200
2021-11-01,145.4165496826172,146.13893704722267,144.28414015952174,145.44583485167885,74588300
2021-11-02,146.451416015625,147.96454849991824,145.113994646449,145.12376630561454,69122000
2021-11-03,147.8864288330078,148.35500663634056,146.25615583539988,146.8125891838913,54511500
2021-11-04,147.36898803710938,148.8040061478772,147.056593009041,147.97423478422334,60394600
2021-11-05,147.8968963623047,148.79632044310813,146.70417825312853,148.49325541689277,65463900
2021-11-08,147.0757293701172,148.18046407919945,146.80199217243356,148.02403856122066,55020900
2021-11-09,147.43743896484375,148.0435691533501,146.70421118808,146.84107977637362,56787900
2021-11-10,144.61204528808594,146.77262935345158,144.54361846371455,146.6650887001066,65187100
2021-11-11,144.56314086914062,146.088251806216,144.37738750057707,145.62877625970734,41000000
2021-11-12,146.63577270507812,147.03659252052734,144.18189439318962,145.11064651980587,63804000
2021-11-15,146.64553833007812,148.48350051743287,146.08827812399716,147.00725921767452,59222800
2021-11-16,147.62322998046875,148.1022776202638,146.00034850775356,146.58693684556133,59256200
2021-11-17,150.05752563476562,151.53375230300938,147.61343285568483,147.6232038564801,88807000
2021-11-18,154.33956909179688,155.12168178008048,149.627365877677,150.2726099643279,137827700
2021-11-19,156.95962524414062,157.41911583313842,153.02952027938457,154.12446895909494,117305600
2021-11-22,157.41912841796875,161.99446283900974,157.39957149925132,158.0643575600625,117467900
2021-11-23,157.80038452148438,158.18166233731603,155.50293170970644,157.5168614506406,96041900
2021-11-24,158.3185577392578,158.51408217991857,156.06998937776268,157.15516717862224,69463600
2021-11-26,153.30328369140625,156.8618824271744,152.8633499442556,156.00157185337474,76959800
2021-11-29,156.6565704345703,157.58532267329434,155.2389847402696,155.8060160344783,88748200
2021-11-30,161.60342407226562,161.8185054389282,156.34373142534065,156.41217318635103,174048100
2021-12-01,161.0852813720703,166.49161375206606,160.8506430799377,163.73466976035556,152052500
2021-12-02,160.09783935546875,160.52800204808736,154.27113083970096,155.19011206164845,136739200
2021-12-03,158.22076416015625,161.27100166043388,156.14817855062066,160.35202051883033,118023100
2021-12-06,161.62298583984375,164.12573463510114,160.60623481829575,160.61600581977925,107497000
2021-12-07,167.35191345214844,167.7429772469704,164.57542763792551,165.2988844701773,120405400
2021-12-08,171.16470336914062,172.02502878126478,166.88264814477856,168.2806769394803,116998900
2021-12-09,170.65631103515625,172.7973384356804,170.03062395661757,170.9984899495763,108923700
2021-12-10,175.43698120117188,175.61296364291238,170.78343380069845,171.29180928871014,115402700
2021-12-13,171.80995178222656,178.05705234389498,171.60464142456377,177.06962931153166,153237000
2021-12-14,170.43150329589844,173.76524989300478,168.35891710300444,171.3309277742781,139380400
2021-12-15,175.2903289794922,175.48585340924998,168.4566405154073,171.19402728468987,131063300
2021-12-16,168.40773010253906,177.08915070687198,166.93150372687032,175.27074544292535,150185800
2021-12-17,167.3128204345703,169.59071677301714,165.89524955752734,166.12987292514003,195432700
2021-12-20,165.95388793945312,166.76532847471316,163.71510567618958,164.51676029378936,107499100
2021-12-21,169.1214141845703,169.3267095815399,165.33794920445052,167.72338564818043,91185900
2021-12-22,171.71218872070312,171.92727008747283,168.30022969109157,169.1703261593658,92135300
2021-12-23,172.33786010742188,172.89512039322665,171.35045204505695,171.9174833311616,68356600
2021-12-27,176.2972869873047,176.38527073958,173.11019564746687,173.12973764737882,74919600
2021-12-28,175.28053283691406,177.27492068975482,174.5375340801528,176.1310871789595,79144300
2021-12-29,175.36851501464844,176.59056116138325,174.15623986676752,175.31963018526795,62348900
2021-12-30,174.21495056152344,176.53196092937984,174.10740987004013,175.4565540145469,59773000
2021-12-31,173.59901428222656,175.22188041192248,173.29593427269404,174.1073747963206,64062300
2022-01-03,177.93971252441406,178.79026689432098,173.73588518068755,173.85319685203027,104487900
2022-01-04,175.68138122558594,178.84893075193062,175.1143499260673,178.54586564233023,99310400
2022-01-05,171.00827026367188,176.14086475419518,170.73453308424857,175.59339039534856,94537600
2022-01-06,168.15357971191406,171.3797850968752,167.80162976232634,168.83792269234627,96904000
2022-01-07,168.3197784423828,170.24572473108867,167.2052727402814,169.02367835082143,86709100
2022-01-10,168.33932495117188,168.64239004792708,164.40921985835627,165.2988731483881,106765600
2022-01-11,171.16470336914062,171.26245812752686,166.99997473942338,168.46643037323963,76138300
2022-01-12,171.60462951660156,173.21772467571947,170.91051556767007,172.1814317936139,74805200
2022-01-13,168.33932495117188,172.6702498945838,167.94826118313497,171.8490383580425,84505800
2022-01-14,169.19964599609375,169.89375992557677,167.26391395832079,167.50832321300913,80440800
2022-01-18,166.00277709960938,168.6814931182034,165.6214992398613,167.67452813175186,90956700
2022-01-19,162.5126190185547,167.25416515581253,162.22911080921511,166.19831524532339,94815000
2022-01-20,160.83106994628906,165.8854518373375,160.50844792121475,163.24583471657064,91420500
2022-01-21,158.77801513671875,162.61035005803072,158.67047447923693,160.74305996791702,122848900
2022-01-24,158.00570678710938,158.67050778679211,151.24045969712583,156.44149634340394,162294600
2022-01-25,156.2068328857422,159.1201868610098,153.50856023591945,155.424720331175,115798400
2022-01-26,156.1188507080078,160.713741500623,154.2906743409117,159.84364519078215,108275300
2022-01-27,155.65940856933594,160.17608801928634,154.74042714136695,158.81717279980649,121954600
2022-01-28,166.52093505859375,166.54049197821774,159.15932862262193,162.00425626677838,179935700
2022-01-31,170.8714141845703,171.0864955438015,165.71926239899202,166.35473547583268,115541600
2022-02-01,170.7052001953125,170.93005253238587,168.4566320719076,170.1186120178827,86213900
2022-02-02,171.90771484375,171.94682868403083,169.45385093947993,170.84209391826516,84914300
2022-02-03,169.03346252441406,172.29878204430065,168.27090671710556,170.57813105955574,89418100
2022-02-04,168.7495880126953,170.4234840013588,167.07569202403184,168.05457472378333,82465400
2022-02-07,168.0350341796875,170.2766693416208,167.34002078176565,169.20969061631618,77251200
2022-02-08,171.13804626464844,171.64706939744136,167.80983647215697,168.1035042386361,74829200
2022-02-09,172.55743408203125,172.91961588647231,171.20657123174874,172.3322952525055,71285000
2022-02-10,168.48529052734375,171.7743370940817,167.92733513885554,170.462637822063,90865900
2022-02-11,165.07876586914062,169.42500712943504,164.49143031742815,168.6908451580762,98670700
2022-02-14,165.31370544433594,165.99892030677,163.04269054419584,163.83558309476697,86185500
2022-02-15,169.14109802246094,169.29772280484622,166.6547430824804,167.35953966665278,62527400
2022-02-16,168.90618896484375,169.67949961629867,166.4589825612284,168.22097415914394,61177400
2022-02-17,165.31370544433594,168.27971865617212,164.91235997613748,167.4182971510757,69589300
2022-02-18,163.7670440673828,166.93861378532614,162.68048390268257,166.23383213199764,82772700
2022-02-22,160.85000610351562,163.16995323151656,158.72581758393332,161.49605730830203,91162800
2022-02-23,156.68975830078125,162.6413518716535,156.37650867254357,162.04423283731927,90009200
2022-02-24,159.3033905029297,159.411068207212,148.79018396900835,149.35793777917277,141147500
2022-02-25,161.36880493164062,161.6330924831591,157.47284137265066,160.38012393186045,91974200
2022-02-28,161.63308715820312,161.92675492011216,158.99989062280463,159.61659142915732,95056600
2022-03-01,159.75364685058594,163.0818568508139,158.5496253630897,161.22197083806662,83474400
2022-03-02,163.042724609375,163.82583387430233,159.50895693417934,160.91855062373517,79724800
2022-03-03,162.71966552734375,165.34307890598984,162.0540324670775,164.91236813214016,76678400
2022-03-04,159.72425842285156,162.05400359179123,158.67686189722227,161.01639051416453,83737200
2022-03-07,155.93601989746094,161.5352302369313,155.68150083148916,159.91028134097652,96418800
2022-03-08,154.1152801513672,159.44040392728598,152.50991327214726,155.46614292973925,131148300
2022-03-09,159.50892639160156,159.95921898709753,156.04368834876885,158.06996768709067,91454900
2022-03-10,155.17247009277344,157.00297572975708,152.68609998585092,156.81698565051138,105342000
2022-03-11,151.46250915527344,155.91642822664025,151.23737032666907,155.57381332247203,96970100
2022-03-14,147.43931579589844,150.86540543880508,146.93030751756515,148.25179027503273,108732100
2022-03-15,151.8148956298828,152.28477002224423,147.2043670461277,147.71337523300835,92964300
2022-03-16,156.21986389160156,156.62120932527256,151.19820652447248,153.73350876565036,102300200
2022-03-17,157.22811889648438,157.60009906528276,154.30126947324382,155.2605702418383,75615400
2022-03-18,160.5171661376953,161.0066074424884,156.3862803303168,157.1204422875064,123511700
2022-03-21,161.88763427734375,162.8371517415441,159.5676719986422,160.0571133745572,95811400
2022-03-22,165.25497436523438,165.84229498697943,161.42753966012307,162.01486028186812,81532000
2022-03-23,166.61563110351562,168.99430889731204,164.1096788423283,164.44251031244588,98062700
2022-03-24,170.39407348632812,170.46258749011093,166.61558667077662,167.44762778277175,90131400
2022-03-25,171.03038024902344,171.57855215101324,169.1019802060181,170.20812239603873,80546200
2022-03-28,171.8917999267578,172.0190445148475,168.36781639958284,168.53422465828777,90371900
2022-03-29,175.18081665039062,175.2297488255487,172.6161343745908,172.95874922006587,100589400
2022-03-30,174.0159454345703,175.8170856417981,172.96853399467147,174.77947258625517,92633200
2022-03-31,170.9226837158203,174.2704602652505,170.71711180695456,174.08447018974397,103049300
2022-04-01,170.6290283203125,171.18699858724577,168.30908127405286,170.35494237968112,78751300
2022-04-04,174.67184448242188,174.720791608407,170.75631338866327,170.88357292891146,76468400
2022-04-05,171.36318969726562,174.53477477488693,170.73670541562527,173.7516656886956,73401800
2022-04-06,168.20143127441406,169.96342328033663,166.53733352192953,168.72023795719042,89058800
2022-04-07,168.50486755371094,169.69910564386342,166.26323274049562,167.54556668896316,77594700
2022-04-08,166.49813842773438,168.1524524173325,165.62693350816983,168.1524524173325,76575500
2022-04-11,162.24981689453125,165.46055114101816,162.0050962053992,165.14731642594322,72246700
2022-04-12,164.11947631835938,166.28279871101802,163.12101178667447,164.47187468621496,79265200
2022-04-13,166.8016357421875,167.42812018403677,163.2483010667056,163.85520366883756,70618900
2022-04-14,161.7995147705078,167.6532440657547,161.55479409572018,167.01696134936807,75329400
2022-04-18,161.58416748046875,163.08185675186522,160.11584349387897,160.45844346214486,69023900
2022-04-19,163.86492919921875,164.2760730051198,160.4486387361769,161.53519893963082,67723800
2022-04-20,163.6985321044922,165.31369734743882,162.59240492951264,165.19622127922986,67929800
2022-04-21,162.9056396484375,167.90773030576432,162.40641490220864,165.34306268686478,87227800
2022-04-22,158.3734130859375,164.32502122927878,158.08954369720692,162.94480808191494,84882400
2022-04-25,159.44039916992188,159.72426854560663,155.113739965227,157.71755627231695,96046400
2022-04-26,153.4888153076172,158.91181906878418,153.4105028966986,158.82372320771267,95623200
2022-04-27,153.26365661621094,156.41564486229873,152.0987839265491,152.61759051221244,88063200
2022-04-28,160.18435668945312,161.04577820352466,155.57381282317428,155.88706244158715,130216800
2022-04-29,154.3208465576172,162.69029635210208,153.92929946524063,158.42236732431553,131747600
2022-05-02,154.6243438720703,154.88863149119723,150.03338084701502,153.40074029125887,123055300
2022-05-03,156.11219787597656,157.31623426694395,153.0189401124905,154.81028218380573,88966500
2022-05-04,162.51409912109375,162.964376768375,155.8968429541357,156.29818841895514,108256500
2022-05-05,153.4594268798828,160.61505617925764,151.6778534074066,160.38991736716943,130525300
2022-05-06,154.18487548828125,156.3023722983105,151.14587460582203,152.93986371222095,116124600
2022-05-09,149.0675811767578,152.7633948486293,148.50880608897836,151.8810971374127,131577900
2022-05-10,151.46937561035156,153.65550196924158,149.92046680625165,152.45950928453797,115366700
2022-05-11,143.6170196533203,152.3908891933398,142.94059580220576,150.4792663261752,142689800
2022-05-12,139.75454711914062,143.32291464808353,136.06854586723028,139.9604210928437,182602000
2022-05-13,144.2150115966797,145.18553469561974,140.2937279042498,141.74459868206603,113990900
2022-05-16,142.67588806152344,144.61693408926746,141.34265112461745,142.68570084334092,86643800
2022-05-17,146.30311584472656,146.82268479374127,143.79348144376362,145.9305890667493,78336300
2022-05-18,138.04879760742188,144.46008977155722,137.14688920750964,143.9601314929513,109742900
2022-05-19,134.64707946777344,138.87226008655338,133.91183880440775,137.12729010884627,136095600
2022-05-20,134.88233947753906,137.93113785871375,130.00034593006458,136.3528207232791,137426100
2022-05-23,140.29373168945312,140.44077384848245,134.94117272312687,135.07841705772444,117726300
2022-05-24,137.59783935546875,139.17615657107172,134.62746828487894,138.03898075989613,104132700
2022-05-25,137.7546844482422,138.99968110716551,135.61757730341805,135.70580258630076,92482700
2022-05-26,140.9505615234375,141.4995389264538,134.44123025043575,134.68631051667606,90601500
2022-05-27,146.69520568847656,146.73441193920726,142.4013957458045,142.5288422380691,90978500
2022-05-31,145.91094970703125,147.69514080945274,143.9503080341332,146.1364342695409,103718400
2022-06-01,145.7835235595703,148.75389460714223,144.7737792988703,146.95009283292427,74286600
2022-06-02,148.2342987060547,148.2931155543275,143.96989770419586,144.92080997395743,72348100
2022-06-03,142.51907348632812,145.05810131692076,141.61717995046743,144.0091506541789,88570300
2022-06-06,143.26409912109375,145.64628674294468,142.04849579123675,144.13658414441952,71598400
2022-06-07,145.7835235595703,146.06781003090646,141.26424373812605,141.50932395629872,67808200
2022-06-08,145.0482635498047,146.92066479832334,144.5581031788664,145.6560576230458,53950200
2022-06-09,139.8329620361328,145.03846322934638,139.7251261469218,144.1855888973648,69473000
2022-06-10,134.43142700195312,137.98998215242344,134.36279735008839,137.5194322486073,91437900
2022-06-13,129.28469848632812,132.53935542645704,128.853354985689,130.25520640425938,122207100
2022-06-14,130.14736938476562,131.25513655089347,128.89256009857948,130.51009821175379,84784300
2022-06-15,132.76486206054688,134.63727870714717,129.55922325217023,131.64729675078482,91533000
2022-06-16,127.50053405761719,129.7846835531672,126.50060254968962,129.4807864670593,108123900
2022-06-17,128.9709930419922,130.46108474224513,127.25543176187765,127.51032472551074,134520300
2022-06-21,133.19619750976562,134.36278178825876,130.69639115129178,130.79441426737327,81000500
2022-06-22,132.6864471435547,135.04900927487205,131.2747825760473,132.13745484401576,73409200
2022-06-23,135.5489959716797,135.86269092971577,132.96094899420544,134.1275334387869,72433800
2022-06-24,138.87225341796875,139.117333627322,137.01944763359853,137.1468791706762,89116800
2022-06-27,138.87225341796875,140.66624234545563,138.19582964679236,139.89178050713437,70207900
2022-06-28,134.73529052734375,140.59760460905184,134.61765682035212,139.33299738336785,67083400
2022-06-29,136.4900665283203,137.90173093297278,133.98044756827542,134.75490940956817,66242400
2022-06-30,134.02947998046875,135.64700354645933,131.13753620204082,134.5490488814723,98964500
2022-07-01,136.1959686279297,136.3038045198631,132.9903302157903,133.36284196732555,71051600
2022-07-05,138.77420043945312,138.82321946775843,134.23531066321448,135.05879144662464,73353800
2022-07-06,140.1074676513672,141.28384979355582,138.30368070277723,138.5683715462856,74064300
2022-07-07,143.469970703125,143.66603189279604,140.4603783389641,140.47017616296918,66253700
2022-07-08,144.14639282226562,144.64636610420064,142.1465445700594,142.40142264422443,64547800
2022-07-11,142.01907348632812,143.7542455393016,140.95052737444695,142.8033331399919,63141600
2022-07-12,142.98959350585938,145.5286208059207,142.19553604555907,142.89155544175705,77588800
2022-07-13,142.62686157226562,143.56796105129766,139.32317069836506,140.17605986446435,71185600
2022-07-14,145.5482635498047,146.01881345268225,140.43098661066193,141.24465485515523,78140700
2022-07-15,147.2147979736328,147.89122183493336,145.28356446993823,146.83247339444262,76259900
2022-07-18,144.1758270263672,148.58727184385728,143.813098058474,147.77360356027648,81420900
2022-07-19,148.02847290039062,148.25394254490203,144.01896354895925,145.0090823866063,82982400
2022-07-20,150.02833557128906,150.69496170219924,147.41088001170658,148.14612084165154,64823400
2022-07-21,152.29286193847656,152.50853373902038,148.94996398855773,151.45958316742,65086600
2022-07-22,151.05764770507812,153.20455292364784,150.3910366563313,152.33206789895848,66675400
2022-07-25,149.94007873535156,151.9889458272938,149.28326552705713,150.97921649648936,53623900
2022-07-26,148.61666870117188,150.07733740905365,147.8324089141252,149.26366918886245,55138700
2022-07-27,153.70449829101562,154.23387992265205,149.16562296270044,149.57735592146827,78620700
2022-07-28,154.2534637451172,154.5377501582959,151.3713185756555,153.89073492463993,81378700
